x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.010152097252261148,0.17139778693455243,0.047536753771461104,0.014495421531959922,0.000848514921123953,0.011167921820365021,0.0010309201232039113,0.00032940952557591885,0.003340649552023002,0.004873353190454706,0.010192014173117268,0.9012777424796452
0.5490063400007129,0.7487878381407582,0.6745017062731027,0.599597751604906,0.5288045880428397,0.46687028202556113,0.4159115055342735,0.36678924251716016,0.36118007677018127,0.2610118888392984,0.5493888341237333,0.2598105367755938
0.3587042581811057,0.6187533043282457,0.5519830362724237,0.41175379997440176,0.3662910083881711,0.28301862775556563,0.2381539977413052,0.2101701155593995,0.15370672506970323,0.13415544539323193,0.36086456672956574,0.40144768737355796
0.3587042581811057,0.6187533043282457,0.5519830362724237,0.41175379997440176,0.3662910083881711,0.28301862775556563,0.2381539977413052,0.2101701155593995,0.15370672506970323,0.13415544539323193,0.36086456672956574,0.40144768737355796
0.5490063400007129,0.7487878381407582,0.6745017062731027,0.599597751604906,0.5288045880428397,0.46687028202556113,0.4159115055342735,0.36678924251716016,0.36118007677018127,0.2610118888392984,0.5493888341237333,0.2598105367755938
0.5490063400007129,0.7487878381407582,0.6745017062731027,0.599597751604906,0.5288045880428397,0.46687028202556113,0.4159115055342735,0.36678924251716016,0.36118007677018127,0.2610118888392984,0.5493888341237333,0.2598105367755938
0.16854579573468828,0.3906987397331188,0.27322819247247476,0.19715013832751688,0.1840582717296024,0.0978776827074814,0.06573099054586355,0.04089271483032615,0.032489962707347955,0.02838327989128355,0.16940818464344218,0.5898111493546132
0.16854579573468828,0.3906987397331188,0.27322819247247476,0.19715013832751688,0.1840582717296024,0.0978776827074814,0.06573099054586355,0.04089271483032615,0.032489962707347955,0.02838327989128355,0.16940818464344218,0.5898111493546132
0.759586635163313,0.8671286619825248,0.8052526442690745,0.7549237655125701,0.7315576587887345,0.6835647164885081,0.6562833958430688,0.6170022916317808,0.6223822412212732,0.5577410158037789,0.7602121351939002,0.1294694133293626
0.5186946460447603,0.7237989627094934,0.648008331870801,0.5562707094076929,0.5069177554321473,0.44323327507940663,0.4070937271107772,0.35328929306003426,0.2907674153934976,0.27796112956666974,0.5190498624515614,0.27988798614159904
0.759586635163313,0.8671286619825248,0.8052526442690745,0.7549237655125701,0.7315576587887345,0.6835647164885081,0.6562833958430688,0.6170022916317808,0.6223822412212732,0.5577410158037789,0.7602121351939002,0.1294694133293626
0.11992419720147762,0.35626149604530966,0.21622298214695068,0.15330728557654102,0.10343492764720028,0.05814332914059018,0.036991920099295486,0.026448066563409936,0.015551728601783082,0.013930316497976427,0.1201322684023522,0.6538161907469435
0.5186946460447603,0.7237989627094934,0.648008331870801,0.5562707094076929,0.5069177554321473,0.44323327507940663,0.4070937271107772,0.35328929306003426,0.2907674153934976,0.27796112956666974,0.5190498624515614,0.27988798614159904
0.759586635163313,0.8671286619825248,0.8052526442690745,0.7549237655125701,0.7315576587887345,0.6835647164885081,0.6562833958430688,0.6170022916317808,0.6223822412212732,0.5577410158037789,0.7602121351939002,0.1294694133293626
0.7781289662707879,0.8789984488106741,0.8517369666563489,0.7975445527007508,0.758853077623583,0.7342686191200635,0.7057870554182042,0.6695208096540181,0.6329686739192886,0.6083073782185523,0.7782440798078688,0.11791460126652299
0.5186946460447603,0.7237989627094934,0.648008331870801,0.5562707094076929,0.5069177554321473,0.44323327507940663,0.4070937271107772,0.35328929306003426,0.2907674153934976,0.27796112956666974,0.5190498624515614,0.27988798614159904
0.7781289662707879,0.8789984488106741,0.8517369666563489,0.7975445527007508,0.758853077623583,0.7342686191200635,0.7057870554182042,0.6695208096540181,0.6329686739192886,0.6083073782185523,0.7782440798078688,0.11791460126652299
