x0,x1,f1,f2
0.3030186635446067,-3.080422476800655,0.3030186635446067,13.031223842996479
0.1591995455279701,-0.08659607755445364,0.1591995455279701,5.359915940147264
0.4786718615846236,-4.68783014873308,0.4786718615846236,35.696220327600194
0.9341181788153103,-4.337376682498436,0.9341181788153103,28.700644399871077
0.6983181093670024,-2.6953131016694956,0.6983181093670024,21.734268410223407
0.9330502929987975,-2.71989803114605,0.9330502929987975,22.60787564225246
0.9175445858486101,4.921533770077438,0.9175445858486101,24.4811091920632
0.6435384156683207,2.3453019282684275,0.6435384156683207,16.545692780628485
0.36600317768432067,-1.6464708088865256,0.36600317768432067,13.928127540133948
0.5236368699050434,4.65264707304441,0.5236368699050434,31.706994052733393
0.48491745834052613,-3.8824945527551558,0.48491745834052613,21.642287087616108
0.008084104513649604,1.755513348384719,0.008084104513649604,23.61683045840286
0.8089034362457458,-2.2068541926074214,0.8089034362457458,19.990090835594895
0.09479657789871332,-2.3023689289841496,0.09479657789871332,22.697523776535643
0.2384375414836052,-0.8906168259745115,0.2384375414836052,8.311306197020752
0.4981964860792246,-2.338072513883435,0.4981964860792246,17.71219646743199
0.4482296408142523,4.877926679101529,0.4482296408142523,30.4982473976721
0.25996767872357185,-2.5654795945810607,0.25996767872357185,9.106198215828337
0.8501057652493587,-0.6796250402886681,0.8501057652493587,13.909808631525307
0.504371414712636,4.242515155948153,0.504371414712636,34.52216611274504
0.6546446222764102,-0.5187029041976698,0.6546446222764102,0.5386109837678884
0.05680666188516226,0.0904521717629887,0.05680666188516226,6.180266805156269
0.4087345665629508,4.578851072882182,0.4087345665629508,23.19600262901126
0.984297205470813,-4.341976915001427,0.984297205470813,28.10932895773234
0.4671712528299501,2.03348301784155,0.4671712528299501,4.332027632765391
0.3793231367247909,4.36218334837903,0.3793231367247909,28.168341140751462
0.6588700023251435,-0.535026759964885,0.6588700023251435,1.024720538264386
0.9815447772765455,3.5313425237971217,0.9815447772765455,10.497951128882333
0.7467876008953026,-4.831594118477246,0.7467876008953026,34.09892665429988
0.06921108464922143,-0.3610963725101213,0.06921108464922143,11.924950350700914
0.29085464288518026,-1.1055577781875972,0.29085464288518026,8.114719444538562
0.2531627883573022,2.8946578067445037,0.2531627883573022,14.86330788945972
0.7618443454218643,3.7393526234201353,0.7618443454218643,29.737478853352712
0.35940085492615004,0.8487841037917363,0.35940085492615004,12.637140792305846
0.5749687667907569,2.5354596879828026,0.5749687667907569,6.206707212510838
0.013195362438501945,-1.662054974947159,0.013195362438501945,17.761670676644048
0.6738147734455073,-1.259223154865956,0.6738147734455073,18.62325593662481
0.8941698619388281,0.4480883219334171,0.8941698619388281,1.5483374957893212
0.694320643237619,2.188524422298168,0.694320643237619,18.959222627228822
0.5573294279840838,-0.44492722967148435,0.5573294279840838,2.102269600873192
0.7959118269943124,-3.342374604655719,0.7959118269943124,21.594620815424125
0.966358769127957,1.2504230106153456,0.966358769127957,17.893903029736332
0.4082462638762818,4.71644978025412,0.4082462638762818,38.21025768573572
0.4838923706907834,-2.732212305390629,0.4838923706907834,24.521123026877166
0.08754384724819919,0.557549344591636,0.08754384724819919,3.236029766364612
0.17060923912384796,2.768065501898044,0.17060923912384796,26.204184027360668
0.03376709707171788,2.3685219150773618,0.03376709707171788,16.656033233427088
0.5396428015027411,2.303582699687608,0.5396428015027411,20.515836436318224
0.127347009362219,-3.511113250091511,0.127347009362219,12.117730107113719
0.609470306149109,3.476564555179392,0.609470306149109,10.64679212771715
0.7886497064007006,4.85939436664642,0.7886497064007006,31.19242614534437
0.2588576032214489,-1.8715456236770955,0.2588576032214489,12.970304341701734
0.5823689991700318,-3.389461761677147,0.5823689991700318,17.210666417428136
0.5872949321560894,3.972804130002446,0.5872949321560894,14.168321055646791
0.18757771636321408,0.16538959210211868,0.18757771636321408,14.161413197777934
0.09426011686169444,4.60042061220218,0.09426011686169444,27.467137157158927
0.7572432582804617,-1.9639979207064364,0.7572432582804617,3.756223077613875
0.08568258610365054,1.3641613735059588,0.08568258610365054,13.114984990926489
0.6230969570325093,2.781105888268355,0.6230969570325093,23.804806503061155
0.280631580919554,-1.8278675404455247,0.280631580919554,17.55909936202741
0.7878418903886296,1.9506086900761224,0.7878418903886296,4.3776267014947745
0.5106484392201841,-4.773467490704136,0.5106484392201841,38.6491113006858
0.2527557815052094,-1.1600962791119453,0.2527557815052094,14.565310325591362
0.7771684565495077,-3.4668017770298967,0.7771684565495077,10.59242539487721
0.8313707661747731,3.2633122545007662,0.8313707661747731,26.391389469168516
0.653829074735357,-1.2886863703619555,0.653829074735357,17.75261386094767
0.8742306748539506,-1.1539358703747915,0.8742306748539506,12.161238670145515
0.4354460275345884,-0.15859094398415063,0.4354460275345884,12.555974410113265
0.2049567042126006,0.9776894532755005,0.2049567042126006,1.6528590201439677
0.077064260382807,-4.611356019460625,0.077064260382807,29.02385023056776
0.2867279180132061,4.8128419719850015,0.2867279180132061,37.76686195296376
0.3051173446034712,-3.0483645587588084,0.3051173446034712,10.16316595825631
0.36803081334114696,2.138287528670303,0.36803081334114696,14.715804068673421
0.13954876987399056,3.5142220365399073,0.13954876987399056,12.136020333192493
0.4707103188048686,0.6217696807648467,0.4707103188048686,8.707283501258658
0.8391604503331435,-4.200641004612492,0.8391604503331435,31.22687254859635
0.17544457790744883,-0.9123945677208765,0.17544457790744883,6.172329039837779
0.21582683579989403,1.4851910330569842,0.21582683579989403,2.524541189596217
0.7615191820120281,3.2928719270349447,0.7615191820120281,25.612976869939992
0.012890628544685478,-4.245843861525673,0.012890628544685478,38.30439365648148
0.3519110722843992,2.506341802921918,0.3519110722843992,5.709212965887326
0.6242240334882175,-4.22708994962052,0.6242240334882175,33.55717080598898
0.8461579773806693,-1.9581537358401602,0.8461579773806693,3.8976595114982677
0.36857599641459926,-2.480454703017142,0.36857599641459926,5.795390725929466
0.5647820083898487,-0.7774129728289036,0.5647820083898487,17.571597484155927
0.9570412540173254,2.5931936674802927,0.9570412540173254,10.19477181076047
0.9744084586268152,4.516005424918198,0.9744084586268152,17.008601844492233
0.7760750003741471,-4.613076176307713,0.7760750003741471,25.899577745844564
