x0,x1,f1,f2
0.08386695283593804,0.3620056315994181,0.28521346703953354,7.970867054025166
0.8119556756624642,0.9163131592240815,0.9998586970614725,9.703534358453906
0.8817197581357741,0.9448792248700889,0.9928122930429606,9.773496793952695
0.7475185049085752,0.8440314173853217,0.9500453726714756,9.532690000842296
0.7000831467003716,0.08165347331475015,0.9974604605508035,5.639794847656546
0.1254176784280282,0.800301818186433,0.9278295394180067,9.421978385235722
0.766814021850517,0.7395915025474593,0.9657403627041222,9.246443326543622
0.9616676093586685,0.9618678933640648,0.9982143447136249,9.812429652221882
0.24157112346151777,0.9006586228372092,0.6473694520112272,9.724731340586166
0.6906568588960713,0.42556446161278716,0.9995606672939651,8.148328508092272
0.2509620580144307,0.31196817747861183,0.633894908614594,7.674196970238368
0.8316321471788132,0.02533924821374256,0.9999999999609898,4.372970654578644
0.37808635835075555,0.5368614268402806,0.9616994416465443,8.597594945537114
0.6291540230185111,0.2805534547760591,0.9939320643599616,7.419230669251659
0.6577079505218123,0.7286358879333872,0.9999983769594186,9.207799526397391
0.5732619189325986,0.10580723848800766,0.9094472769629776,5.998141419380188
0.6939365936480894,0.31714352723966766,0.9991196794871275,7.625188797653941
0.4756809400516169,0.6997018114226263,0.998879950571963,9.123260074778699
0.45881873528346706,0.7946725096361186,0.9811288227562323,9.39611359818556
0.5458684754585388,0.24264448286228912,0.9781487814187594,7.185858029070049
0.6758219560444788,0.04898020975775941,0.9999982826081057,5.042910017278517
0.9400043861789669,0.8720445255986323,0.987225697395895,9.596649071035346
0.4741733887024906,0.10572131944634433,0.9984269697267686,5.969391332666501
0.7134201402868315,0.521974566656016,0.9878419386882146,8.537069490754952
0.709838774279019,0.7894546015546263,0.9913766176560773,9.379849365590514
0.921037801853958,0.8686212566955522,0.9753884783369706,9.590410347766108
0.40714546874587765,0.2867191374320064,0.8219576661483465,7.496708455000189
0.09961997924985111,0.4626935303521995,0.4963006661633952,8.39352377405202
0.9981793710425249,0.3585934683466555,0.9999999999698971,7.838994320749402
0.8105214527164171,0.33815860968545153,0.9997949056128986,7.736012708091485
0.6140917379258953,0.6009230454916721,0.9706056178364149,8.81848442751085
0.48883902679130964,0.09486524249793438,0.9999882626872796,5.828006707330262
0.6963873226611286,0.7635421957475462,0.9986111638596825,9.307056499441046
0.38668278270809453,0.8431873879058226,0.922761770636168,9.535820727045
0.0753195865923938,0.5829203675407676,0.3092612627047594,8.853233791933976
0.30703889263372,0.3876357749048709,0.9966112935212701,7.97887433703572
0.188915132926469,0.5040975690466979,0.9978591121758823,8.467521711700659
0.5020970167326431,0.8220177378174314,0.999999999488898,9.465147420549402
0.7360647704785609,0.46222334952552546,0.9573050763763239,8.312052572589849
0.1502413456733176,0.8413344387102645,0.9995613386308465,9.515687876509292
0.6116541077349323,0.222483420150421,0.9647587949986349,7.0515043115322875
0.5743584422766412,0.7710401892137686,0.9077916580220496,9.346219346550509
0.8261279288498773,0.9248188901316434,0.9999997737391103,9.72408056148728
0.9816183390786475,0.175476787538289,0.9999697642268764,6.678509244270633
0.9927792382316372,0.3569325344642953,0.9999998823423436,7.830788215702315
0.4893782181508307,0.37696041864173335,0.9999912618128248,7.927877744152045
0.519207999813166,0.4485358496426709,0.9997525082126665,8.245841092164742
0.9075646015316399,0.043191348851956524,0.9757418772867267,4.916332798247847
0.8744852300718664,0.8611152585257688,0.9964334986227616,9.56709640074583
0.9725244757040217,0.6648539910890469,0.9996990545748311,9.017383870547478
0.36223204350027205,0.44345899084255613,0.9954537922373067,8.225638657996111
0.5880969761280518,0.167014678847069,0.9071350122199895,6.631640191914926
0.32780337919716307,0.12193533116100574,0.9999996580499819,6.160055648212188
0.1612637582189893,0.12920677372939948,0.9999994206746408,6.2395492245344855
0.6492160249275065,0.9384386670413809,0.9999153337490531,9.756747898474167
0.36425539014897756,0.7640141414185683,0.993522787981612,9.3094475807919
0.534560014985073,0.8496444360011807,0.9941434633139435,9.538242544361657
0.9747791067450352,0.925825001313409,0.999813748128251,9.726542693926508
0.8149901958801705,0.3354210102740728,0.9999418249048896,7.721816943876488
0.3829851352685032,0.4984074128165723,0.9411263820100365,8.458586873890622
0.14991250195882388,0.8610270352867765,0.9995072127830347,9.56623751384042
0.9143012340348349,0.11637988766320462,0.9743489560891214,6.104950844014762
0.4338388093433643,0.8807711756065546,0.8719484947342071,9.640602493565936
0.6045920356888915,0.16742525412280918,0.9457180317308435,6.624656707530528
0.5382250643175609,0.3764315021336687,0.9904192219977653,7.927731416199672
0.3396026743720737,0.03818130702942324,0.9999993095694176,4.777501660486577
0.8660297724832264,0.23915708284138448,0.9988324975326005,7.157022861409165
0.32891034263701446,0.4734736275993249,0.999999910523762,8.347505245234204
0.06337001494497341,0.9426779184521643,0.49777423605245086,9.843047418885003
0.3096150705441012,0.11109689735163719,0.998107415819616,6.035201758678915
0.9177280027398897,0.2017000355727856,0.9745772993266578,6.896332420768858
0.9654997556076649,0.07728871937119419,0.9989644595885152,5.5716934980949615
0.654033356193662,0.3061316527948724,0.9999874089139464,7.564562611526012
0.9133959609785813,0.7195951207925267,0.974395668469726,9.187027743278064
0.13078560155076346,0.44596303664435244,0.9643534572321458,8.243426926882536
0.5059609117293798,0.6177527723525086,0.9999997374249087,8.86758667605594
0.2609178542164653,0.2548471634571359,0.6901402135357768,7.330175302101386
0.7887136578290862,0.2919829975240861,0.9926881241409681,7.4863999523985925
0.30604921259773143,0.5842919630677536,0.9958341416419051,8.756826353353897
0.5406917098846884,0.1109448026515848,0.9871514598694383,6.036887709343843
0.09693416949734623,0.02443015441682017,0.44406924027904837,4.51488581220955
0.559646266474934,0.7673114235575137,0.9425960749394184,9.329075618427416
0.5006841124502533,0.042881328794791895,0.9999999999993795,4.899274239090632
0.6011064035829103,0.6797961756188559,0.9359200147550772,9.076665686875398
0.2730752869392231,0.049352103520963087,0.8133879334558721,5.115771261985598
0.627646851662926,0.1707771102027582,0.9925893634055235,6.640425911635989
0.6125895403737223,0.2682976027847369,0.9670604635932886,7.352268194356919
0.2637083692979244,0.18736051643545515,0.7156102292431873,6.8472418910268
0.5199767402468037,0.752904363086073,0.9996911204106846,9.277036666858862
0.1792195767402741,0.4087047750620991,0.9999189829643216,8.074072642571565
0.987167112740407,0.8241648228247933,0.9999963574413727,9.470799630290367
0.5153850217292523,0.9212568577847391,0.9999304250948168,9.715495745907633
0.26146261769437507,0.9004799353474368,0.6948666911956958,9.717767327724578
0.07574347480093857,0.2950593739619317,0.3055170683267916,7.620922360970912
0.2595567916084317,0.9667187306725809,0.678934760416451,9.877716520656515
0.8461943806450234,0.553860939589283,0.9999935151352298,8.65002813071342
0.16182623115029038,0.6266028036317821,0.9999997005143493,8.89636286438685
0.9677608838938665,0.11154321022408187,0.9992780122365206,6.040170469332836
0.41524234934852045,0.29228345743809614,0.8104556153490117,7.531266578189218
0.4864190446004527,0.8047255909347524,0.999962340980293,9.419228717290606
0.9560614557451971,0.0018505738306401759,0.9965085778681544,2.5202723600796304
0.08386695283593804,0.3620056315994181,0.28521346703953354,7.970867054025166
