x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
2.1461185922464453e-08,5.393649144504971e-09,5.857696909271592e-09,2.1000747427955488e-08,7.389507042767607e-09,3.5456682269268884e-10,6.510088079686529e-08,4.249343362757822e-09,2.2031837112852125e-08,1.6108641624717686e-09,2.1461185922464453e-08,0.9998536366110462
0.8518106649445853,9.132632004254562e-09,3.9805993985770466e-08,2.128928180159536e-08,2.7906683593830422e-08,2.8815049011365067e-08,5.604686380024625e-07,1.669273845380555e-08,3.6765572494177003e-09,1.6677908061531963e-09,0.8518106649445853,-0.7733684224579657
0.8235025291676683,4.3299080498225165e-08,2.9611554247341355e-07,3.1633738836283106e-08,2.9377135821417945e-08,6.140935174514229e-09,5.902215409827184e-07,4.4385028721738495e-07,7.38881487162205e-09,4.326253633236802e-09,0.8235025291676683,-0.4617455089710786
0.6184281554477118,7.396671430011e-08,1.180849538435061e-09,9.427317533006289e-09,1.1981453555132558e-09,2.1799805966778267e-09,5.3789538580923014e-08,3.547803418365069e-09,2.883153576240018e-09,4.443380229520452e-07,0.6184281554477118,-0.12476533076351139
0.6524747673050099,6.40018617868712e-08,4.955379095707079e-09,8.757767005568653e-09,5.3478987220908e-08,3.370469605139757e-08,1.7594698343042133e-08,1.669495390100046e-10,3.1432381341769925e-08,4.171144538562114e-08,0.6524747673050099,-0.45826273155037806
0.45390299873631823,1.2443084384694374e-09,1.1743584769795714e-09,4.15788313391021e-08,2.9115812975133757e-08,1.3824271299988035e-08,1.2321195303833505e-08,8.987498910886493e-10,3.5400360879156693e-09,3.8166097639599615e-08,0.45390299873631823,-0.12421825176334093
0.40962479993545325,9.252654750100764e-08,3.096446656621226e-09,7.468553403265246e-08,1.8446985200785075e-08,5.2894399365588915e-09,9.020223496993583e-09,1.2730333848502607e-07,2.3947340483608705e-08,7.95773459771535e-09,0.40962479993545325,0.23800057094336155
0.2573903803793746,4.711721739040167e-09,1.592607147850373e-09,6.204250930449663e-08,6.187774791873093e-10,1.7023616445627123e-09,3.345004443443995e-08,4.153569917301831e-09,1.8778674378850435e-08,7.492986739724383e-09,0.2573903803793746,0.24217943961040148
0.0830104173839431,2.0207363454249602e-08,4.87845028313543e-10,1.6957938475940194e-07,1.3234162286658983e-08,2.1935672074808993e-09,1.1265553470469336e-08,1.4087209103104819e-08,3.966185020394522e-09,2.894182542792607e-09,0.0830104173839431,0.6696525643824974
0.18228902384002688,9.375156755596065e-10,1.857690290236054e-10,1.3643111834491616e-08,5.966898805754555e-10,2.1564622367991426e-10,1.1984461222497787e-07,1.0614630980133809e-10,1.7999433336614437e-08,4.243762704948302e-09,0.18228902384002688,0.6693207624100124
0.6202742711953174,1.2136086566886608e-06,5.78789972651027e-09,9.830718030088884e-08,5.723728578310105e-10,2.331707271865847e-09,1.2089175408666653e-07,3.757296504310261e-09,6.137997208030014e-08,2.57811339580644e-07,0.6202742711953174,-0.15647220086748095
0.23180260467032796,9.252654750100764e-08,3.3993664173385515e-09,4.1014211839283704e-08,3.903780054819492e-08,1.8542339248320568e-10,8.922917843438727e-09,2.5749886685865163e-07,2.392936694539563e-08,7.462571909085758e-09,0.23180260467032796,0.32359812232226476
0.634263687160828,1.0047561162235014e-08,1.6085968946662305e-06,1.0044021105828661e-06,2.2336879869788204e-08,1.932389270529064e-09,4.110683075435893e-08,1.3623066370511548e-06,4.070431988379596e-08,1.8532071436484694e-07,0.634263687160828,-0.3547258095532457
0.8433482726743209,3.701121296574197e-10,0.0002074901490351614,6.204250930449663e-08,6.244241026444801e-07,4.179974929036103e-10,4.632980977540017e-07,8.945073923281204e-09,3.475974129070078e-08,3.748636216380004e-08,0.8433482726743209,-0.7432283592386058
0.435986231353347,5.461313124165834e-08,7.614788314036566e-09,6.204250930449663e-08,6.187774791873093e-10,3.975288139828806e-09,3.438052855534183e-07,4.153569917301831e-09,1.7285145657634288e-08,3.748636216380004e-08,0.435986231353347,-0.05470398148011278
0.8381722136686086,2.604484789623915e-08,6.948330587428775e-10,1.1747549900018211e-07,4.240223395050783e-08,0.004734502919534653,1.359965101151027e-07,3.165433417550886e-07,1.9580425909136838e-08,2.2783452446127016e-07,0.8381722136686086,-0.6939179175711878
0.1927259470531852,8.442568505184849e-09,7.665215477910483e-09,7.315046268252021e-08,6.156813394852924e-09,1.1548341244705107e-08,7.155652779511183e-08,9.338910640385647e-10,3.479627135642419e-09,4.399119834233359e-10,0.1927259470531852,0.604654130588161
0.6221836264002105,8.875033685153342e-08,5.848963195094376e-09,6.565934786553589e-08,3.828802361028137e-09,2.979962116843314e-08,1.619462693538432e-07,3.6296847148032045e-06,5.2854354299876006e-08,1.5680631482748476e-07,0.6221836264002105,-0.18813735098756929
0.8407804380929802,7.421412359503809e-08,1.440719779762054e-08,5.9364798800788125e-05,2.3788068987905333e-07,4.171341868484379e-09,0.0029824105349744237,1.6378267280363511e-07,9.183602009934071e-08,2.2654577284486968e-06,0.8407804380929802,-0.7210499337835728
0.4319828295843314,2.980928438805791e-09,6.201160230509592e-08,9.899797165177183e-07,2.2211715701016642e-08,1.932389270529064e-09,4.110683075435893e-08,1.373245827773506e-06,4.070431988379596e-08,8.150073432208563e-08,0.4319828295843314,-0.021862504600833214
0.41886899232091,1.0346948387299479e-08,8.19350003275577e-09,3.905140502065353e-08,6.187774791873093e-10,3.190227574027901e-10,6.871668172778228e-10,4.065473609275523e-09,6.584287531152936e-08,3.618282544990638e-08,0.41886899232091,0.11878775966791195
0.44202700541623613,6.197063990727637e-08,1.3187408653501453e-09,6.70747276599017e-08,1.451916339907283e-07,1.0006901209538345e-08,4.696691500548836e-09,3.870599094613305e-09,4.105903158351294e-09,6.904427618579381e-10,0.44202700541623613,-0.09308393841881736
0.18885697426582831,1.3021397577466835e-08,1.3573784938098864e-09,1.1547918191325138e-07,1.0376262882224675e-09,4.694783858072517e-09,4.097096834148866e-10,5.363393414668489e-09,8.920530802684744e-09,2.8243908487954593e-07,0.18885697426582831,0.6301943533689919
0.6235802538911471,3.3559999821362807e-09,3.3351325026407955e-05,4.334572088459114e-08,6.61423036590878e-09,1.4230266837621502e-07,2.8217555674572233e-07,1.281450986859763e-08,5.400508048150526e-09,2.7765276407764473e-08,0.6235802538911471,-0.21048930649904143
0.6254042144410892,2.1782336596694084e-08,5.847217226188783e-09,3.986831857623687e-07,1.1160584498027533e-09,0.0012123730975667942,0.0026376081647960844,7.873758189417439e-09,2.4367875119915983e-09,2.625561627701183e-07,0.6254042144410892,-0.2363029851628203
0.23541506387579947,5.559860801743369e-09,4.68740158379554e-08,1.364586594977607e-07,6.424765762122949e-09,2.2216718120876594e-09,1.4333601191401332e-09,3.388284809353283e-08,2.559872468163266e-10,4.821870796792088e-08,0.23541506387579947,0.3036721998784202
0.003225498872691579,4.1177053382417805e-08,1.094189922515811e-08,3.1633738836283106e-08,2.9377135821417945e-08,2.3477254776615698e-08,5.99325658004998e-07,2.0666809728041763e-09,7.38881487162205e-09,4.326253633236802e-09,0.003225498872691579,0.942880965506939
0.006664151486272918,2.4871009228259714e-08,7.668043032195716e-09,7.353794434284399e-08,4.248622686121008e-08,3.0986412902940235e-08,1.9385970363194198e-07,1.3534987092826183e-08,1.8789624714792665e-08,1.2474145578350255e-08,0.006664151486272918,0.9169811068430512
0.6386986373215825,5.7129490310683214e-08,1.0544411160385535e-07,1.2514140398448461e-08,2.987520667732258e-08,7.108752781445957e-09,6.028290044072354e-09,1.2070693745553832e-08,3.0332679543800504e-08,5.400802042476449e-09,0.6386986373215825,-0.3980501116219406
0.41523336676143535,6.819583797632533e-08,2.7174324602600904e-08,1.7658337135264137e-09,1.4150938794503882e-08,5.058497169980739e-09,5.328605596734735e-09,2.624287221018826e-07,1.2745362002797443e-09,7.95773459771535e-09,0.41523336676143535,0.16439486321386415
0.41131102663221514,4.798658188272838e-09,1.359359577268817e-09,7.888915177642299e-08,3.159549087586287e-08,9.90066466674827e-09,6.894446915126044e-09,3.8940462702904317e-10,2.2833828016606547e-08,9.856680645699399e-08,0.41131102663221514,0.21556349844224634
0.2145288234686029,9.431830577448768e-08,4.90782358062568e-09,6.149916309151328e-09,9.110404205304141e-07,2.152367893300179e-08,1.310679096398389e-08,3.503944104767385e-10,1.8149220481043404e-08,2.1365763616526348e-06,0.2145288234686029,0.4422758562725737
0.20680045292796456,4.239581489911369e-09,7.810982848092696e-10,8.757767005568653e-09,9.110404205304141e-07,1.2279390661474757e-08,1.1300565438300299e-09,2.58724183511859e-10,1.8147580967672174e-08,4.7590621214172315e-08,0.20680045292796456,0.5014015558027575
0.4168266648786599,3.7145987093076745e-09,2.8523521502094424e-09,1.0522067120515998e-08,5.087061079928536e-09,4.696621301173451e-10,4.1614099596320585e-08,2.5378768880989503e-09,1.1503927947420792e-09,9.077546675569839e-10,0.4168266648786599,0.1441537325374411
0.2457013995178144,1.0929874408783525e-08,3.557969059302362e-07,2.550207747723407e-06,5.365250467593397e-09,2.702304627348473e-08,1.5384514067655042e-06,3.3982976953275356e-08,1.0647546775369608e-09,1.7989215364530422e-05,0.2457013995178144,0.26086980020205197
0.06662025516886261,1.2832427596254875e-09,2.2771028602921964e-10,4.945808206970359e-08,2.5214698141289584e-07,1.686800332855864e-09,4.608482158784332e-09,4.824687528238583e-09,2.0785374190994743e-08,4.496926709815863e-09,0.06662025516886261,0.684147956872214
0.21833215498423547,1.0929874408783525e-08,9.914562762453124e-08,8.186943938926776e-08,1.1225440864287807e-08,3.3828452634710407e-09,2.4001233566327184e-09,4.157892411063358e-09,8.094684963077381e-08,4.5750870618379545e-07,0.21833215498423547,0.41383487562824894
0.8246768886695359,6.193115885860918e-08,3.7546518400894855e-08,4.378738333181993e-07,6.687823249833115e-07,2.7033860955178177e-08,5.089478634377716e-09,4.648813513222994e-09,3.8029625434834627e-10,5.6013627798203786e-08,0.8246768886695359,-0.4853018844459643
0.8258662845949732,9.132632004254562e-09,3.9615941100010265e-08,2.128928180159536e-08,2.850759014778664e-08,2.7900742083934738e-08,2.928152037745309e-08,7.3496524175058505e-09,3.6765572494177003e-09,1.6677908061531963e-09,0.8258662845949732,-0.5084221752973015
0.8337064587111431,2.141885101705569e-07,6.569347996355392e-08,9.636696705874376e-08,4.316136605670204e-07,0.0024259751979340965,2.9341405402029657e-06,0.00019492435726343842,4.069827844816872e-08,3.803422097532818e-08,0.8337064587111431,-0.6384956966915226
0.20100584515774544,4.239581489911369e-09,7.810982848092696e-10,1.2295705934602133e-08,9.110404205304141e-07,1.2279390661474757e-08,1.1300565438300299e-09,2.58724183511859e-10,4.093372453871559e-08,4.7590621214172315e-08,0.20100584515774544,0.5453134065734362
0.43863942215534213,6.198901843796378e-08,1.2786813833684378e-09,1.6898075931776295e-07,1.3234162286658983e-08,9.764106619601242e-09,4.0687286992602273e-08,1.4087209103104819e-08,1.8939559889368707e-08,2.894182542792607e-09,0.43863942215534213,-0.07329618091871425
0.1958797948920763,4.711721739040167e-09,1.592607147850373e-09,1.1866535294024463e-08,3.710370831293742e-12,2.1672182583309973e-10,3.345004443443995e-08,2.4506506420115084e-10,1.8778674378850435e-08,2.0182088864372893e-09,0.1958797948920763,0.5827009130339833
0.22655822152443905,3.701121296574197e-10,0.00020646973529188587,6.204250930449663e-08,6.244241026444801e-07,4.179974929036103e-10,2.487777541506295e-08,8.945073923281204e-09,3.4608829114850293e-08,3.748636216380004e-08,0.22655822152443905,0.35632849683339635
0.6267602038314538,3.493938604748439e-07,3.448477382832497e-08,5.287732166814435e-07,6.3716158976671e-11,7.349121426297918e-05,3.5522548650115874e-08,1.8649893981932539e-07,1.0440358685546992e-09,1.4927068443414391e-09,0.6267602038314538,-0.2586407694039764
0.6415544435034122,6.462735597912066e-08,1.592607147850373e-09,1.1866535294024463e-08,3.961042659857352e-10,6.534402503760486e-10,3.345004443443995e-08,2.4506506420115084e-10,3.206347475341756e-08,2.6968710116677758e-09,0.6415544435034122,-0.4200755926492389
0.6312795330265595,1.043559593500982e-08,7.868603093397798e-10,2.1076510723873655e-08,3.6825266202509417e-10,6.959383527763445e-09,2.9281577945300592e-08,1.676116865556991e-08,1.0964548564310602e-09,4.996294513276378e-10,0.6312795330265595,-0.3197458852488463
0.8357517511146559,3.8525318497153155e-08,5.2802518035083865e-12,3.1633738836283106e-08,1.7197516666368507e-08,1.4524307883301793e-09,3.3889611654298607e-08,3.648212855596493e-09,2.7083874474364006e-09,1.6992665903067988e-09,0.8357517511146559,-0.6676071142747634
0.07523547369181263,5.742500825799869e-08,3.431087134069981e-09,1.902317551441544e-08,2.6381895772438435e-09,1.148575521475793e-08,3.013495062557351e-07,3.75019851021562e-09,1.0408129578810647e-08,1.308919006875739e-08,0.07523547369181263,0.6729049970783253
0.4248074239693035,3.789977909495612e-08,8.093128693346726e-09,6.204250930449663e-08,6.187774791873093e-10,3.975288139828806e-09,2.3528664561877e-08,4.153569917301831e-09,1.7772675962531706e-06,3.6157444325038934e-08,0.4248074239693035,0.049667379146920876
0.030689952231751527,1.1237620276934276e-07,1.1214701048840416e-07,2.391807265256352e-08,4.409617864034247e-08,0.0017026305760529919,3.265980550581118e-08,2.1204840528248965e-07,1.4762999668672115e-08,4.52216773565158e-09,0.030689952231751527,0.8011547479731959
0.8492746541019374,2.0853714677152354e-08,5.2802518035083865e-12,3.1633738836283106e-08,1.7197516666368507e-08,9.492694979196761e-10,1.3971450866907547e-08,3.648212855596493e-09,2.7083874474364006e-09,1.3872431831949044e-09,0.8492746541019374,-0.7706151017554993
0.4468060384773985,2.645184793636368e-08,7.622598043672503e-09,6.204250930449663e-08,6.187774791873093e-10,3.975288139828806e-09,6.965440023446194e-07,3.870757699213152e-09,9.733160555614261e-07,3.6157444325038934e-08,0.4468060384773985,-0.11299293124846176
0.023875486939322968,4.09664305975882e-08,1.0020670211930953e-09,1.012087083608508e-08,1.4034659775853275e-08,3.476337686431583e-10,1.1658358097364408e-07,4.6637566939352745e-09,2.1905029282796894e-10,6.360968373703551e-10,0.023875486939322968,0.829207537281187
0.8295522124168878,4.239581489911369e-09,5.3757561357417155e-06,8.757767005568653e-09,9.110404205304141e-07,2.152367893300179e-08,4.5455971119239197e-07,3.503944104767385e-10,1.8498487437815228e-08,2.1365763616526348e-06,0.8295522124168878,-0.5749889914911819
