x0,x1,x2,f1,f2
0.11190384957679071,-0.0486626034718187,-0.009712788645275635,0.11198251725450661,0.6672233408090827
0.11190384957679071,-0.0486626034718187,-0.009712788645275635,0.11198251725450661,0.6672233408090827
0.11190384957679071,-0.0486626034718187,-0.009712788645275635,0.11198251725450661,0.6672233408090827
0.7806601970700032,-0.5584134819440172,0.5880369703171846,0.7806737124901844,0.11645413071955399
0.5579515114915495,0.019006457212410566,-0.07074477327402859,0.5579515501135403,0.25304110524474027
0.6045229331535553,0.38605741765815055,0.06905397591922097,0.6045700938727561,0.22248960553620678
0.5927704885947757,0.3052513143567655,0.02432914015954618,0.5927989631798857,0.2300853370284002
0.6045229331535553,0.38605741765815055,0.06905397591922097,0.6045700938727561,0.22248960553620678
0.5894101050516967,0.2735363720314004,0.020202291416389795,0.5894198116815383,0.23237771139530025
0.5742362915041652,0.1534237192868284,-0.024032190194532253,0.5742460725815955,0.24226651429091475
0.5579515114915495,0.019006457212410566,-0.07074477327402859,0.5579515501135403,0.25304110524474027
0.013933224611047068,0.007480370601179884,0.008109201488117942,0.013956361855154056,0.8819612309684456
0.5579515114915495,0.019006457212410566,-0.07074477327402859,0.5579515501135403,0.25304110524474027
0.03418168126144716,0.007569274587858146,0.0010262340415783658,0.03428782945916561,0.815136987472345
0.024085220219594222,0.005395567324539968,0.0054909979916897035,0.02408982508311063,0.8448636591853111
0.01279310526513898,0.0073109026244570375,0.008109201488117942,0.012820784476018015,0.8868934007463033
0.039248634111965386,0.0059991569886231715,0.0041678222011773194,0.039287682950176005,0.8019118325569882
0.022715495580277023,0.007411429729324612,0.005828359854386759,0.022717213815657916,0.849303023027974
0.21412573664482457,-0.02875314302219016,-0.12507895517692605,0.21412601952133767,0.5372774818258867
0.3329772469104463,0.21450056772511897,-0.2629341935696734,0.3330010096630704,0.4235417565508713
0.5927704885947757,0.3052513143567655,0.02432914015954618,0.5927989631798857,0.2300853370284002
0.3088150249912723,0.24581401321659235,-0.21923253196291698,0.3100544194528584,0.44428991310642296
0.21412573664482457,-0.02875314302219016,-0.12507895517692605,0.21412601952133767,0.5372774818258867
0.32948482167986015,0.2339297571744513,-0.2628854882284868,0.32948560370701757,0.4260140423152558
0.014661958154968763,0.0023785414175885194,0.005828359854386759,0.014663661737976655,0.87898056273345
0.075383979217572,-0.01612146257095695,0.0058489938661068505,0.07540008846923096,0.7255081334294178
0.022715495580277023,0.007411429729324612,0.005828359854386759,0.022717213815657916,0.849303023027974
0.05256563348143048,0.0016850855153570932,0.005362349476096139,0.052580394004095136,0.7707289708388387
0.05729480847004939,0.0016850855153570932,0.00700521058262814,0.057295232311783344,0.7606569805189989
0.047182535737967074,0.007480370601179884,0.008109201488117942,0.04718284146586909,0.7827893775566941
0.04070635144508263,0.007480370601179884,0.008109201488117942,0.040706869412181185,0.7982464460725532
0.09257456281847692,-0.04763128604751918,-0.003824704690820427,0.0925750104758499,0.695739321880945
0.006182154445049366,0.005095944229863912,0.005696404942148469,0.00620516222700461,0.9213758733201366
0.0011005245718298529,0.0059991569886231715,0.003829493400889582,0.0011235707332742644,0.9668808855695176
0.21773193438091895,-0.028388573532108503,-0.13172094833913173,0.21773642625456954,0.5337558153965556
0.02323696047932189,0.026717026164122498,0.00584982897273247,0.023238976159372312,0.8480803899255711
0.006182154445049366,0.005095944229863912,0.005696404942148469,0.00620516222700461,0.9213758733201366
0.20217214396157898,-0.060024424354386374,-0.10916263022578598,0.20217309977585732,0.5503646671815134
0.014478959541965541,0.01275576857765292,0.0010431093919982578,0.014508040438309583,0.8797148239323166
0.07150887629850969,-0.012857553601638608,0.005419207090215858,0.07151162768693083,0.7326219750886356
0.10210625418194748,-0.06431539662267462,-0.008051895031279094,0.10211112656236228,0.680463747598764
0.09838336973394049,-0.0643212555794318,-0.007664084162250888,0.09838347784227332,0.6864501449176342
0.06555918353187856,0.0050682910691698235,0.007775357736438074,0.06556663561786677,0.744398711899616
0.20529922916321808,-0.049815132865544426,-0.12225927764597486,0.2054389896171665,0.5469061442178813
0.20217214396157898,-0.060024424354386374,-0.10916263022578598,0.20217309977585732,0.5503646671815134
0.0566300557736201,-0.0009899129278861662,0.0057923663716219365,0.05663634430440147,0.7620293068781965
0.0006255827331182323,0.004319518690925723,-7.332210735940746e-05,0.0006257899075289628,0.9750185979871203
0.012184231039432142,0.0023785414175885194,0.005828359854386759,0.012189444618722733,0.8896625749878357
0.20529922916321808,-0.049815132865544426,-0.12225927764597486,0.2054389896171665,0.5469061442178813
0.0566300557736201,-0.0009899129278861662,0.0057923663716219365,0.05663634430440147,0.7620293068781965
0.014478959541965541,0.01275576857765292,0.0010431093919982578,0.014508040438309583,0.8797148239323166
0.7697550960278596,-0.48259743367705776,0.5694633388445494,0.7697642905958894,0.12264936191098073
0.7743206109667284,-0.5143901908224706,0.5777422720655971,0.7743209039071456,0.12004628422230591
0.004093210501749114,-0.01194760418081467,0.00032385562432368786,0.004096285510293559,0.9364509729473237
0.7632115165577196,-0.42461548827044865,0.5539091623035033,0.7632169533845531,0.1263851807194344
0.06422264650330309,0.0016850855153570932,0.0057923663716219365,0.06422290873236512,0.7467797881769527
