x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,f1,f2
0.9994276405624912,1.3727728855706321e-09,1.767329760846605e-08,1.2191733084178232e-09,3.875311276610278e-09,5.328955223887159e-09,8.204328484122888e-10,3.3682710332073546e-09,4.041017076663632e-09,9.47254541953263e-09,0.9994276405624912,0.0011444855692601015
1.5842153248166297e-16,1.9333115576952673e-08,4.346911352944098e-09,1.301339439692558e-08,4.460524079096347e-10,1.8480811831489231e-09,5.509422535549057e-09,2.4512423236648486e-08,3.3137367499616246e-09,2.098788111951494e-11,1.5842153248166297e-16,1.0000000723441254
0.48791437669233,7.608593188687461e-08,2.5343754381282504e-10,9.16455570914883e-10,7.04295402880189e-10,1.4400251487225098e-08,1.867378126537503e-08,2.3539517455113508e-08,9.477274604099381e-10,8.680326213052465e-09,0.48791437669233,0.7619397395473804
0.8980447251686449,1.2844200768186346e-07,7.106068109709801e-11,5.859838845440562e-08,1.1144463127552889e-08,7.814149385987835e-08,9.907274425189376e-10,4.004351025461066e-09,3.501050819094892e-07,2.5810517539713268e-11,0.8980447251686449,0.1935168124335489
0.8830540059273023,9.9313925794498e-09,3.4000883517992277e-10,6.677167765798052e-09,2.9842191433785706e-10,2.9857582208496458e-09,3.020372905286548e-08,4.2167110296023204e-08,3.6979610467619786e-09,1.346982965195867e-09,0.8830540059273023,0.22021579640906924
0.8754549979873734,2.6177375378632844e-09,1.370411239816357e-08,7.87820843093376e-08,1.4048028170967522e-08,1.7761709899819167e-08,2.892039966601077e-09,9.19917290755684e-09,3.677215068387613e-10,7.088658837339724e-10,0.8754549979873734,0.23357879394183154
0.9764307386419045,2.8754206575258036e-09,6.66520937238125e-10,3.763983152166547e-08,4.392687170624498e-09,1.9998912780731673e-09,2.299355040875086e-09,0.0012197039089504387,1.000532543461503e-09,1.0740311030983779e-08,0.9764307386419045,0.04896430653716207
0.22163606729578172,9.6844472587118e-07,1.4742057923277248e-09,8.025850399617181e-09,6.228506057893381e-09,5.861123175009598e-09,2.1486877480172184e-10,4.53010658104181e-09,2.05836984892058e-08,9.371208121633625e-10,0.22163606729578172,0.9508785198970688
0.14827207734771825,4.908097652268345e-09,5.422155826556564e-08,1.7861417093813638e-09,2.208145613060448e-09,1.1940085570432309e-08,8.656168783698436e-11,4.8732783384938514e-08,6.890387560838916e-09,1.2732890132536159e-08,0.14827207734771825,0.978015537740581
0.9652275549039596,4.373539910287414e-09,7.048352356317172e-10,6.217692309326725e-11,7.863226826565152e-09,7.429626897845171e-08,1.961655893743628e-08,4.8415139672784276e-08,2.8058099308232637e-10,2.9924353597298776e-09,0.9652275549039596,0.06833607362524773
0.9291355300252588,7.159141283296866e-09,6.66520937238125e-10,6.960031008891379e-08,2.0619588935798847e-09,1.5438579997111213e-07,8.571102373279656e-09,1.409999702513518e-09,1.2527404616237349e-08,1.0740311030983779e-08,0.9291355300252588,0.13670766457215086
0.985994439808887,1.4149485321443725e-08,5.992493749188345e-08,2.391923010537319e-08,1.466266804165723e-08,3.166337022667126e-10,3.435734380483243e-06,5.139627216664485e-09,9.557911030226096e-05,1.5736453481138972e-08,0.985994439808887,0.028010494679900706
0.044625589711575764,1.7593474209586563e-08,2.7616370281190308e-09,2.3838381930642753e-08,1.9671753818768387e-08,2.5755039974919e-09,1.0850690923457031e-07,9.807946712630332e-09,7.81412336679241e-09,1.869136825475989e-09,0.044625589711575764,0.9980087515689753
0.4636025535350817,2.7589018743056462e-09,1.9790565480633605e-08,8.152034241138978e-08,6.793052650708266e-10,8.996498395090708e-08,8.898700673164165e-10,1.9855050889327252e-08,1.4831648938719116e-07,6.481851382095223e-09,0.4636025535350817,0.7850731221915082
0.860310414777698,2.2041660013333348e-08,5.88371155030857e-09,1.0355764193267979e-08,1.566116970379855e-08,3.051090367653348e-09,3.020372905286548e-08,2.6770822205017322e-08,7.470730312068608e-09,7.901304740380175e-09,0.860310414777698,0.25986621529391446
0.19876613742011567,1.137711661664315e-08,2.31621655309262e-09,3.1392450889711773e-10,9.797944639177087e-10,7.864769228586634e-08,2.434312369907139e-09,7.97531155515032e-09,6.786787418639246e-09,2.5761508649768928e-09,0.19876613742011567,0.9604921405028871
0.43838693289716685,1.0914791008230531e-09,6.630931359206839e-10,3.54282374031874e-10,7.881780144122994e-09,1.0887868668249183e-08,2.992764492293685e-10,4.7743654271617694e-08,1.0888712986640643e-08,1.8707282100768466e-09,0.43838693289716685,0.8078169944435732
